CustomerID,Age,Gender,Location,PurchaseFrequency,AvgOrderValue,TimeSinceLastPurchase,Churn
7774,50,M,"South Charleschester, Kentucky",11,139.57,337,1
7775,19,M,"West Daniel, Michigan",15,56.47,62,1
7776,60,F,"New Madisonfurt, Nebraska",11,33.71,33,0
7777,36,F,"West Micheleport, Alabama",6,39.49,251,0
7778,43,M,"Kellyberg, Ohio",2,41.99,8,1
7779,45,F,"Richardfurt, Kansas",14,71.74,324,1
7780,29,M,"Bennettland, Delaware",1,136.13,115,0
7781,26,F,"Michaelberg, Arizona",15,174.15,285,1
7782,51,M,"West Jaredburgh, Mississippi",5,22.24,198,1
7783,36,M,"Ryanmouth, Virginia",10,15.47,6,1
7784,69,M,"East Christineborough, Kentucky",18,78.36,279,1
7785,27,F,"Ronaldfort, Pennsylvania",1,111.73,317,0
7786,54,F,"Amytown, Montana",1,103.72,1,0
7787,31,M,"Lake Scott, Alabama",15,119.83,14,1
7788,25,F,"Port Matthew, California",3,11.21,40,1
7789,40,F,"Deborahburgh, Utah",7,169.97,147,1
7790,68,M,"Bakerview, Maryland",14,148.62,297,0
7791,68,F,"Lake Darrylside, Texas",17,94.97,193,1
7792,63,F,"West Amy, Utah",13,108.02,296,0
7793,65,F,"New Yvonneburgh, Pennsylvania",2,83.04,278,1
7794,61,F,"Smithburgh, Virginia",16,59.39,55,0
7795,66,F,"Port Jessechester, Arizona",15,70.77,225,1
7796,38,M,"South Erin, Kansas",13,119.96,258,1
7797,40,F,"Lake John, Tennessee",5,67.35,236,0
7798,68,M,"Lake Linda, North Dakota",8,179.99,8,1
7799,68,F,"Nelsonton, Maryland",18,114.17,3,0
7800,59,F,"South Christianfurt, Michigan",15,174.16,67,0
7801,55,F,"South Nicholasstad, Pennsylvania",9,156.93,252,0
7802,21,M,"Port Kathleen, Arizona",8,74.73,322,1
7803,37,F,"South Ryan, Minnesota",1,188.12,33,0
7804,53,M,"Jimberg, Maryland",9,176.25,141,0
7805,46,M,"Wigginsland, Colorado",16,46.4,228,0
7806,34,F,"New Kevin, Connecticut",18,198.07,170,1
7807,21,F,"Emilyport, Kentucky",9,52.49,105,0
7808,62,F,"Richardhaven, New York",14,22.82,158,1
7809,69,M,"Alexanderland, Virginia",2,132.95,117,1
7810,20,F,"East Todd, Michigan",4,123.79,288,1
7811,67,M,"Rollinsstad, Hawaii",5,131.08,301,1
7812,56,M,"Rodneyport, Colorado",12,82.56,95,1
7813,21,M,"Port Douglas, Nevada",12,45.92,253,1
7814,21,M,"New Patriciabury, Maine",6,169.57,204,0
7815,47,M,"East James, Vermont",6,178.31,275,0
7816,45,M,"Port Brianaberg, Nevada",19,52.55,77,0
7817,50,M,"Saunderstown, Kansas",11,179.58,155,0
7818,27,F,"Wilsonville, Rhode Island",17,15.7,146,0
7819,61,F,"South Elizabeth, Nevada",1,173.34,279,0
7820,19,M,"West Michaelland, New Jersey",5,117.44,129,0
7821,47,F,"North Blakemouth, Oklahoma",7,149.74,146,1
7822,44,M,"Smithmouth, Illinois",11,85.76,217,1
7823,43,M,"Laurenberg, Tennessee",4,110.12,112,0
7824,57,M,"Carlatown, Florida",7,143.92,336,1
7825,36,M,"Waltonhaven, Idaho",6,64.45,204,1
7826,22,F,"South Kristiland, Indiana",9,50.07,162,0
7827,42,M,"Brendamouth, Indiana",12,52.61,281,1
7828,62,M,"New Judybury, North Dakota",9,29.73,108,1
7829,54,F,"Ericamouth, South Dakota",2,127.35,153,1
7830,23,F,"Sallyland, Montana",9,37.59,149,0
7831,44,M,"New Noah, Alabama",2,38.84,124,1
7832,60,M,"East Ronnie, Connecticut",1,123.92,358,0
7833,32,F,"Mcleanchester, New Jersey",2,79.17,21,0
7834,36,F,"Joseton, Colorado",8,11.35,20,1
7835,69,F,"Port Christine, New Hampshire",7,126.26,228,0
7836,59,M,"Baxterberg, South Carolina",10,124.37,220,1
7837,23,F,"Andersonport, West Virginia",1,85.64,19,1
7838,29,M,"North Bradleyhaven, Michigan",13,90.14,301,1
7839,27,F,"Port Catherine, Wyoming",6,25.28,20,1
7840,26,M,"Alexanderborough, Washington",5,34.52,285,1
7841,36,F,"Amandaborough, West Virginia",6,73.08,72,0
7842,57,M,"East Nicholasberg, Montana",5,183.93,321,1
7843,22,F,"Port Wendy, Oregon",4,21.34,40,1
7844,52,F,"East Mariaborough, Utah",6,174.83,142,0
7845,59,F,"West Thomasborough, Arkansas",4,172.11,249,1
7846,28,F,"Scottchester, New Hampshire",5,54.85,174,1
7847,37,F,"Matthewborough, Iowa",7,99.24,288,1
7848,32,F,"Johnton, Alaska",12,28.52,65,1
7849,64,F,"New Ashleyport, Kansas",18,136.84,66,0
7850,46,F,"South Theresaside, Utah",8,52.62,361,1
7851,65,M,"Johnsonview, Illinois",11,98.38,176,1
7852,24,F,"Danieltown, California",4,57.14,228,0
7853,62,F,"West Tonya, Mississippi",11,56.8,332,1
7854,30,M,"Amberside, West Virginia",15,93.59,292,1
7855,35,F,"Lauratown, California",3,174.63,158,1
7856,35,M,"South Rebeccatown, Iowa",7,137.19,291,1
7857,27,F,"Josephton, Vermont",10,35.88,102,0
7858,53,M,"Lopezstad, Rhode Island",6,62.72,118,1
7859,27,M,"New Robert, Illinois",3,157.17,98,0
7860,28,M,"East Mariemouth, North Carolina",8,73.81,265,0
7861,54,F,"New Sarahfort, Tennessee",11,73.0,108,1
7862,22,M,"Port Sherrybury, North Dakota",16,47.86,332,1
7863,68,M,"North Maryborough, Pennsylvania",10,39.9,241,0
7864,56,M,"West Tonyastad, West Virginia",8,113.97,139,1
7865,54,M,"Lake Dennisside, Texas",11,24.61,355,1
7866,66,F,"Valenciachester, North Dakota",11,165.08,254,0
7867,40,M,"South Sandramouth, Arizona",16,199.08,166,0
7868,54,F,"Taylorville, Vermont",1,110.64,177,0
7869,32,F,"Sophialand, Hawaii",3,142.94,93,1
7870,40,M,"Port Antonio, Delaware",9,148.04,130,0
7871,48,F,"Mcclainburgh, Arkansas",2,88.75,256,1
7872,30,F,"South Amandaberg, Nevada",17,156.95,97,0
7873,24,M,"West Johnside, Mississippi",15,36.64,150,0
7874,48,F,"Frederickbury, Minnesota",15,58.26,214,0
7875,38,F,"Cynthiachester, Maine",11,25.77,316,1
7876,49,F,"Franklinshire, New Mexico",6,157.51,30,0
7877,20,F,"North Michaelstad, Massachusetts",1,182.75,169,0
7878,22,M,"West Michelle, Tennessee",10,72.12,293,0
7879,63,M,"East Jamesborough, Nebraska",3,148.63,330,0
7880,42,F,"Mullenborough, Alabama",8,133.52,66,0
7881,55,M,"Timberg, Nevada",4,146.68,45,0
7882,45,F,"Smithburgh, Pennsylvania",10,79.75,222,1
7883,27,M,"New Miguel, Oregon",7,57.28,2,1
7884,56,F,"Nicholasfort, Colorado",9,60.99,176,0
7885,29,F,"Martinezburgh, Colorado",7,106.43,325,0
7886,65,M,"Calderonfurt, Oregon",18,40.67,332,0
7887,31,F,"Smithville, Georgia",12,44.94,21,0
7888,49,F,"Noahfort, West Virginia",12,41.45,90,1
7889,61,F,"Lake Raymond, Wyoming",8,46.78,134,0
7890,61,F,"Kimstad, Arizona",7,133.65,205,1
7891,52,F,"New Davidtown, New Mexico",6,125.21,190,0
7892,60,F,"Michaelstad, Maryland",12,117.91,10,1
7893,54,F,"Obrienberg, Oregon",12,85.45,92,1
7894,25,F,"South Jacquelineport, Louisiana",2,16.6,123,0
7895,34,M,"Garciatown, Pennsylvania",8,132.41,132,0
7896,49,F,"South Jennifer, Illinois",3,88.67,348,1
7897,37,F,"Howellside, Washington",4,175.89,59,1
7898,33,F,"Melanieberg, North Dakota",5,46.64,60,1
7899,51,F,"West Kelli, Iowa",13,132.89,106,1
7900,54,M,"Angelatown, Iowa",10,16.11,90,0
7901,43,F,"Jenniferberg, Florida",3,136.61,202,1
7902,67,F,"Kathrynfort, Utah",1,85.59,96,0
7903,45,M,"Morgantown, Massachusetts",15,178.18,167,1
7904,47,F,"Garciafort, South Dakota",14,158.53,3,0
7905,65,M,"Jacobville, Georgia",5,104.01,104,1
7906,39,M,"North Jesse, New Hampshire",8,80.2,104,0
7907,27,M,"Hancockview, California",9,100.4,17,1
7908,37,F,"Nicholasberg, Hawaii",15,129.29,48,0
7909,52,M,"Nancyfort, Indiana",14,58.43,179,1
7910,69,M,"South Patrickchester, Maryland",9,85.72,329,0
7911,38,F,"Mindychester, West Virginia",19,59.07,173,0
7912,30,M,"Foxville, Hawaii",4,116.54,182,0
7913,42,F,"Aguirrestad, Utah",15,87.51,269,1
7914,52,F,"South Josephmouth, Montana",5,171.03,312,0
7915,60,F,"Davismouth, Louisiana",18,17.71,312,1
7916,28,M,"Matthewmouth, Hawaii",10,27.02,8,1
7917,27,F,"Jamesview, Wisconsin",8,120.14,196,1
7918,35,F,"Calebbury, Montana",6,197.21,56,0
7919,65,M,"Gonzalesmouth, Idaho",10,41.26,127,0
7920,22,F,"New Kayla, Michigan",17,61.86,285,0
7921,41,F,"East Jenniferstad, Vermont",16,47.8,292,0
7922,41,M,"South Mary, North Carolina",10,51.54,46,1
7923,20,F,"Fullerside, Delaware",2,142.93,105,1
7924,51,M,"New Michael, Delaware",13,133.56,87,0
7925,65,M,"Lake James, Maryland",1,97.23,224,1
7926,42,M,"Port Jesusberg, Mississippi",4,152.58,346,1
7927,40,M,"New Rachel, Arkansas",12,97.16,343,0
7928,46,F,"North Crystalland, Maine",13,178.17,207,1
7929,23,M,"Pamelahaven, Ohio",5,67.75,270,1
7930,27,M,"East Karen, Illinois",15,52.88,282,1
7931,47,M,"New Kimberly, California",12,70.01,50,1
7932,29,F,"Dawnfurt, Ohio",12,115.44,33,0
7933,27,F,"Carriebury, Connecticut",11,23.83,281,0
7934,38,F,"Johnsontown, Oregon",13,84.81,198,1
7935,50,F,"Juliaview, Delaware",16,60.42,262,0
7936,61,M,"South James, Kansas",8,143.44,65,0
7937,22,F,"Smithhaven, Missouri",6,105.49,20,0
7938,55,F,"East Lauraport, Pennsylvania",16,82.93,95,0
7939,43,M,"South Melanie, Alabama",5,111.02,168,0
7940,22,F,"Timothyview, South Carolina",18,173.98,161,1
7941,49,M,"Danielfurt, Delaware",15,164.18,359,1
7942,54,M,"New Samuel, Ohio",19,100.84,17,0
7943,64,M,"Williamsborough, Connecticut",18,138.48,361,1
7944,65,M,"Lake Jason, South Dakota",9,175.76,265,0
7945,58,M,"Shawnside, Nebraska",17,99.76,91,1
7946,58,F,"West Jesus, South Dakota",3,17.62,152,0
7947,69,F,"Chadstad, Texas",2,149.58,111,1
7948,67,M,"Lake Kyle, Kansas",10,120.11,338,1
7949,25,F,"Nelsonchester, South Dakota",5,32.13,275,0
7950,21,M,"North Amy, Maryland",2,52.64,153,1
7951,44,M,"Singhville, Kentucky",12,105.84,210,0
7952,68,M,"East Paigeside, Washington",10,183.64,305,1
7953,43,M,"New Jasmine, Wyoming",15,105.89,273,1
7954,57,M,"Port Erikaberg, Hawaii",15,62.16,213,0
7955,60,M,"Codyborough, Vermont",15,150.35,179,0
7956,21,F,"Santosside, Mississippi",3,33.74,47,1
7957,22,F,"Terrybury, South Carolina",5,74.47,157,0
7958,21,M,"Suttonland, Louisiana",15,103.31,127,1
7959,26,M,"North Douglasshire, Hawaii",2,75.67,93,0
7960,27,F,"New Mathew, Kansas",8,173.69,341,0
7961,56,F,"Millerhaven, Mississippi",10,81.35,5,1
7962,55,F,"West Brianville, Wyoming",5,132.55,63,1
7963,26,M,"Lake Nataliemouth, Maine",7,131.12,58,0
7964,49,M,"Austinfurt, Alaska",18,24.96,205,1
7965,23,F,"Watkinshaven, Pennsylvania",13,118.87,172,0
7966,34,M,"Port Jacqueline, South Dakota",18,95.83,162,0
7967,48,M,"Scottstad, Massachusetts",1,152.11,328,0
7968,48,M,"Michaelshire, Indiana",18,58.63,354,1
7969,62,F,"Lake Maryberg, California",8,112.78,174,1
7970,49,M,"Stephensmouth, Oregon",10,149.78,120,1
7971,51,M,"West Julieburgh, New Mexico",16,199.85,64,0
7972,50,M,"Deleonborough, Kansas",9,88.62,216,1
7973,62,M,"East Victoria, Arizona",1,39.57,32,1
7974,40,F,"Donnaton, Missouri",4,176.54,85,1
7975,53,M,"Ellisfurt, Kansas",11,72.24,220,0
7976,56,M,"Reyesmouth, West Virginia",12,69.76,333,0
7977,39,F,"Williamstad, Wyoming",17,171.42,83,0
7978,58,F,"Grayberg, Kentucky",3,130.33,249,0
7979,54,F,"Scottburgh, Mississippi",1,55.64,124,0
7980,52,F,"East Nathanmouth, Ohio",5,142.63,353,1
7981,19,F,"West Paulaton, Mississippi",9,72.34,360,1
7982,37,F,"Tarastad, Indiana",4,78.1,157,1
7983,49,M,"Gonzalezstad, Indiana",9,191.13,250,0
7984,64,F,"Rossburgh, Nevada",1,20.5,246,1
7985,40,F,"Hensonview, Washington",8,52.76,211,0
7986,22,M,"West Paul, Maine",19,68.82,117,1
7987,35,M,"New Davidchester, Arkansas",12,57.9,233,1
7988,31,F,"Taylorburgh, Alabama",9,70.34,236,1
7989,27,M,"Rosemouth, Oregon",15,64.31,153,0
7990,38,M,"Port Cynthiahaven, Montana",18,108.27,170,1
7991,44,M,"Chelseaburgh, West Virginia",2,125.94,48,0
7992,65,M,"Clarkstad, Wyoming",3,66.24,84,1
7993,21,M,"Josephland, Wisconsin",14,131.98,13,1
7994,18,F,"South Karen, Virginia",14,129.99,262,1
7995,21,F,"East Sandrafort, Texas",12,114.53,20,1
7996,47,M,"East Adriennefort, Tennessee",12,133.71,247,1
7997,55,M,"Hallside, Hawaii",3,57.14,101,0
7998,54,M,"Gonzalezton, North Carolina",7,179.06,325,0
7999,32,F,"Littleburgh, Mississippi",17,159.1,281,0
8000,65,M,"West Kevin, Nebraska",8,186.08,48,1
8001,60,M,"Meganstad, Tennessee",3,80.34,128,1
8002,21,M,"Jamesport, Connecticut",10,95.51,136,1
8003,33,M,"West Joseph, Illinois",5,56.94,175,1
8004,63,M,"North Alexanderborough, Georgia",1,78.45,297,1
8005,64,F,"Christinabury, Kansas",8,13.57,251,1
8006,31,F,"New Kristine, Montana",4,108.57,222,0
8007,66,M,"West Gary, Maine",10,103.59,200,1
8008,44,F,"Lake Christianland, South Dakota",5,124.93,116,1
8009,19,F,"New Robin, North Dakota",8,142.83,291,1
8010,52,F,"Whitechester, Hawaii",14,168.65,70,1
8011,54,F,"Port Judith, Arkansas",8,36.62,105,0
8012,62,M,"Ashleyview, Alabama",13,47.46,115,1
8013,28,F,"Matthewview, New York",18,63.36,149,1
8014,67,F,"Carlosland, Idaho",8,92.53,67,0
8015,30,M,"Lindamouth, Wyoming",18,150.57,156,1
8016,47,F,"North Nancy, Massachusetts",1,105.75,166,1
8017,58,M,"Georgefort, Iowa",13,38.69,170,1
8018,37,M,"Brownland, Michigan",4,114.95,313,0
8019,62,M,"East Rebekahfurt, Arizona",14,138.14,290,1
8020,51,F,"Brianborough, Oregon",16,66.64,318,1
8021,66,F,"New Meganburgh, Illinois",10,155.09,157,0
8022,26,F,"Youngview, Alaska",12,107.86,336,1
8023,55,M,"New Amber, Rhode Island",11,167.52,105,1
8024,49,F,"North Samanthaborough, Idaho",9,100.53,179,1
8025,31,F,"West Philipfurt, Georgia",19,126.6,109,1
8026,66,M,"South Cody, South Dakota",15,154.02,10,0
8027,29,F,"West Michael, Massachusetts",8,91.63,289,0
8028,66,M,"North Lindseyfurt, Massachusetts",5,42.66,67,0
8029,24,M,"Perryview, Maine",2,186.12,54,1
8030,44,M,"Elizabethbury, Oregon",12,178.58,154,0
8031,35,M,"East Robertshire, Wisconsin",12,16.42,222,1
8032,28,M,"North Katieburgh, Arizona",17,170.28,206,0
8033,53,F,"Helenstad, Indiana",8,71.36,333,1
8034,33,M,"Kathleenbury, Iowa",17,171.43,169,1
8035,39,F,"Herbertmouth, Wisconsin",5,10.14,240,1
8036,60,F,"West Christinemouth, Wisconsin",2,143.48,284,0
8037,55,M,"Jacobsonburgh, Alaska",10,35.1,250,1
8038,57,M,"Stacyhaven, California",10,48.57,141,1
8039,43,M,"Phillipshire, Georgia",16,169.7,139,1
8040,59,M,"Biancastad, Idaho",5,65.42,110,0
8041,64,M,"East Alicia, Maine",14,82.65,146,1
8042,61,F,"New Hannahchester, Vermont",3,138.54,125,1
8043,47,F,"Gomezchester, Kansas",19,132.75,155,1
8044,28,M,"Derektown, South Carolina",10,27.06,61,1
8045,30,F,"Lake Steveshire, Minnesota",10,88.88,192,1
8046,29,F,"Port Angelview, Montana",12,167.32,82,0
8047,24,F,"Mooreborough, Maryland",2,143.34,141,0
8048,54,M,"Sanchezmouth, Colorado",4,137.94,209,0
8049,44,F,"Kristenberg, South Carolina",13,81.77,324,1
8050,65,F,"Michaelton, Wisconsin",15,95.99,313,0
8051,35,F,"Williamhaven, Alaska",15,153.3,66,1
8052,39,F,"Georgeport, Kansas",11,167.24,275,0
8053,59,M,"East Wendy, South Dakota",2,28.16,213,0
8054,48,M,"Robertport, Wisconsin",2,12.11,334,0
8055,23,F,"Lake Christinechester, South Dakota",13,91.09,273,0
8056,22,F,"Richardburgh, Oregon",1,126.7,19,1
8057,48,M,"Joneshaven, Texas",11,141.49,338,1
8058,39,M,"Brandonview, Alabama",9,193.72,276,1
8059,31,F,"West Jay, Illinois",4,116.33,279,1
8060,26,M,"Daletown, New York",3,199.83,99,1
8061,69,F,"North Reginamouth, Nebraska",15,176.93,225,1
8062,25,F,"Lake Cherylchester, Tennessee",5,147.1,342,1
8063,22,F,"East Shawnville, Montana",18,197.85,136,1
8064,44,F,"East Danaberg, Louisiana",2,174.93,322,1
8065,35,F,"Port Christopher, Utah",5,150.72,160,0
8066,51,M,"Suzanneland, Iowa",5,151.76,256,0
8067,56,M,"West Philliptown, Rhode Island",8,89.54,352,1
8068,61,F,"Gonzalezshire, California",9,186.21,8,1
8069,57,F,"West Jennifer, Colorado",13,56.47,12,0
8070,21,F,"Barbarachester, Massachusetts",3,131.53,7,0
8071,40,M,"New Sandraville, South Dakota",7,39.83,224,1
8072,33,M,"Tarafort, Tennessee",19,172.28,128,0
8073,28,M,"Lake Amanda, Indiana",13,114.85,75,0
8074,18,M,"West Pamelaburgh, Alaska",1,169.88,170,1
8075,25,F,"Rodriguezmouth, Idaho",6,131.61,185,1
8076,46,M,"Michaelview, New York",16,26.27,289,1
8077,69,F,"Hickmanbury, Kentucky",4,65.98,258,1
8078,50,F,"Brownmouth, Rhode Island",11,169.87,37,1
8079,65,M,"Zamorahaven, Idaho",15,45.86,202,0
8080,55,F,"Taylorville, Hawaii",18,146.28,354,0
8081,33,F,"New Kelly, Nevada",13,135.15,35,1
8082,54,M,"South Melindaton, Utah",13,144.06,5,1
8083,31,F,"North Jennifer, Georgia",11,39.9,353,1
8084,49,F,"Robertshire, Massachusetts",6,114.83,186,1
8085,38,F,"Kimberlyton, Indiana",11,53.46,241,0
8086,20,M,"New Markborough, Michigan",8,108.37,159,0
8087,55,M,"Cookhaven, Maine",3,24.22,99,0
8088,25,F,"South Matthewton, Mississippi",14,118.4,117,1
8089,60,F,"Arnoldtown, Hawaii",10,26.92,70,0
8090,28,F,"West Danielchester, Pennsylvania",4,101.23,233,0
8091,55,M,"Turnermouth, South Dakota",12,138.84,118,0
8092,43,M,"Michelleborough, North Carolina",11,172.07,171,1
8093,25,F,"Port Cherylview, Kentucky",18,186.73,306,1
8094,34,M,"Adamsburgh, Wyoming",7,83.07,227,1
8095,69,M,"East Carolyn, Arizona",16,14.39,342,1
8096,61,M,"Jamesbury, Missouri",8,100.94,180,0
8097,31,F,"Seanfort, Mississippi",13,156.97,346,1
8098,67,F,"Tonichester, Virginia",16,110.82,314,1
8099,44,F,"Montgomerymouth, Rhode Island",13,26.18,186,0
8100,56,F,"Webstermouth, Rhode Island",11,104.74,237,0
8101,28,M,"Port Valerie, Washington",10,104.67,153,0
8102,18,F,"Cardenasland, Delaware",3,55.97,101,1
8103,55,F,"West Peterport, South Dakota",15,11.91,182,0
8104,52,F,"Anthonystad, Mississippi",8,32.21,230,0
8105,31,M,"Christopherland, South Dakota",17,157.34,272,1
8106,21,F,"Petersenborough, Georgia",12,30.95,179,1
8107,61,F,"East Julietown, Oregon",10,103.99,298,1
8108,61,M,"Carrollside, Arizona",2,106.13,232,0
8109,24,F,"West Michael, North Dakota",2,94.93,222,1
8110,56,F,"Castillomouth, Ohio",13,84.57,190,1
8111,58,F,"West Sharon, Missouri",8,56.45,307,1
8112,34,M,"Gardnerburgh, Connecticut",5,107.12,88,0
8113,60,M,"Schmidtshire, Florida",11,157.29,185,0
8114,43,F,"West Sharonport, California",4,154.48,347,0
8115,27,M,"Josephfort, Washington",5,145.23,287,0
8116,40,M,"Lawrencemouth, Oklahoma",15,135.82,226,0
8117,49,F,"Millstown, Massachusetts",6,169.24,274,0
8118,47,M,"Kevinberg, West Virginia",16,192.42,20,0
8119,34,F,"Sharonfort, Pennsylvania",10,193.91,244,1
8120,63,M,"Karenfort, Utah",6,45.23,103,1
8121,58,F,"Hufftown, Ohio",11,172.34,178,1
8122,55,F,"East Valeriehaven, Nebraska",4,154.25,124,0
8123,59,M,"Nicolebury, Oregon",8,115.26,195,1
8124,60,M,"South Sarah, Idaho",10,140.64,89,0
8125,19,F,"Butlerbury, Massachusetts",4,105.07,223,0
8126,40,M,"Scottmouth, Arizona",15,190.33,331,1
8127,58,M,"Dyerberg, North Carolina",1,75.66,168,0
8128,25,F,"New Crystalhaven, Rhode Island",4,153.22,130,0
8129,69,F,"South Bonniehaven, Louisiana",18,179.06,201,1
8130,61,M,"Jonesberg, Colorado",19,167.91,155,0
8131,35,F,"Margaretstad, Utah",11,27.46,80,0
8132,32,F,"South Curtistown, Indiana",11,136.43,43,1
8133,53,M,"South Cherylview, Virginia",10,38.95,127,0
8134,45,F,"East Elizabethland, Mississippi",13,24.45,240,1
8135,66,F,"Dawnhaven, Massachusetts",2,59.86,89,0
8136,53,F,"West Jeffreybury, Colorado",13,142.52,113,1
8137,59,F,"South Garrett, Washington",16,156.35,294,1
8138,69,F,"West Jamesmouth, Wyoming",10,189.08,285,1
8139,56,F,"East Johnburgh, Delaware",5,49.32,42,0
8140,40,F,"Robertsfort, Wisconsin",19,142.31,290,1
8141,56,F,"North Gavinbury, Indiana",4,126.3,319,0
8142,59,M,"Zacharyborough, Rhode Island",3,166.01,35,0
8143,43,M,"Lake Erin, South Dakota",1,174.56,326,0
8144,63,M,"East Jacquelinehaven, Wyoming",2,81.64,301,0
8145,57,F,"Lake Eric, California",3,87.3,64,1
8146,40,F,"West Brandon, New Hampshire",12,110.9,171,0
8147,35,F,"East Joshua, Texas",12,33.47,108,1
8148,23,M,"Port Maria, Georgia",10,52.26,40,1
8149,37,M,"West Sergio, Kentucky",7,68.36,308,0
8150,31,M,"North Joseph, Kansas",8,99.77,123,1
8151,51,M,"Brownchester, South Carolina",16,168.36,256,0
8152,30,F,"West Ericfort, Washington",9,26.49,317,0
8153,19,M,"New Elizabeth, Colorado",18,195.1,16,1
8154,67,M,"Lake Vanessa, Indiana",3,114.9,331,0
8155,65,F,"Whitneyville, Nevada",17,57.36,132,1
8156,35,F,"North Dustin, Utah",18,123.89,17,0
8157,34,F,"East Davidbury, Pennsylvania",10,91.47,116,0
8158,67,M,"Port Thomas, Connecticut",12,84.24,23,0
8159,54,F,"Holmesstad, Illinois",13,162.32,100,1
8160,18,M,"Kristinafurt, Tennessee",3,160.41,124,0
8161,25,F,"Petersonhaven, Idaho",18,177.0,37,1
8162,39,M,"West Johnfort, Oklahoma",2,195.12,37,0
8163,68,M,"Barnesport, Massachusetts",13,142.37,269,0
8164,60,F,"Port Breanna, North Dakota",10,20.31,70,0
8165,41,F,"New Louismouth, Wyoming",8,26.24,343,0
8166,39,F,"Lauriefurt, Idaho",16,169.32,15,0
8167,65,F,"Nataliefurt, New Mexico",4,132.76,225,1
8168,68,F,"South Brendachester, Nevada",9,109.7,46,0
8169,69,M,"Brianmouth, Illinois",9,58.4,214,0
8170,68,M,"North Richardfort, Michigan",7,187.64,189,0
8171,39,F,"East Erica, Connecticut",19,160.71,238,1
8172,69,F,"Lake Sylvia, South Carolina",12,156.38,185,0
8173,68,F,"New Kim, Alabama",18,122.4,31,0
8174,24,F,"North Douglasmouth, Iowa",13,115.53,197,1
8175,47,F,"Barberview, Texas",6,68.46,203,1
8176,65,M,"New Elizabeth, Nevada",13,45.49,258,0
8177,48,F,"South Zachary, Ohio",2,77.49,351,0
8178,66,F,"Morganborough, New Mexico",16,13.35,116,0
8179,41,F,"Jasonland, West Virginia",11,145.46,42,1
8180,33,M,"Barbaramouth, Connecticut",10,109.93,111,1
8181,68,F,"East Joshua, Alaska",15,150.66,111,1
8182,54,F,"Sarahbury, Louisiana",7,112.61,98,1
8183,24,F,"Lake Mistyport, Maine",1,56.6,193,0
8184,33,M,"South Brooke, Nevada",5,172.88,54,1
8185,61,M,"Moorestad, Delaware",19,176.86,228,1
8186,33,M,"Clintonfort, Minnesota",6,193.2,26,0
8187,68,M,"New Henryland, Wyoming",17,57.91,274,1
8188,52,F,"North Theresa, South Carolina",14,192.65,362,0
8189,51,F,"Johnsonport, Virginia",13,23.74,72,0
8190,28,M,"Michaelchester, Wyoming",8,56.35,231,1
8191,23,F,"Brianchester, Mississippi",15,121.02,252,1
8192,53,F,"East Tylerton, North Carolina",2,103.24,239,0
8193,43,M,"New Michael, Delaware",8,125.43,269,1
8194,26,M,"East Matthewmouth, North Dakota",13,20.03,244,1
8195,24,M,"Port Jeremyshire, Alaska",13,148.96,36,0
8196,64,F,"Kennethborough, Vermont",10,185.16,313,0
8197,52,M,"West Catherineville, Montana",11,55.91,23,0
8198,41,F,"Michelleville, Rhode Island",16,167.15,29,0
8199,23,M,"Tamaratown, Arkansas",3,82.74,1,1
8200,39,F,"Ericfort, Hawaii",9,79.29,9,1
8201,49,M,"West Shannonshire, Maine",16,150.18,167,1
8202,21,M,"Lake Caitlinville, Arkansas",6,186.34,56,0
8203,49,F,"Jeannechester, Utah",2,126.22,43,0
8204,56,M,"East Lucas, Pennsylvania",12,13.14,61,1
8205,47,M,"West Deborahhaven, Alabama",13,139.34,137,0
8206,37,F,"Lake Nicole, West Virginia",7,77.41,265,0
8207,39,M,"Jesusfort, Colorado",17,65.09,226,0
8208,68,F,"Leslieville, Alaska",15,26.61,121,0
8209,41,F,"East Paul, Tennessee",14,148.16,198,1
8210,35,M,"Curryfort, Kansas",9,72.91,111,0
8211,61,M,"South Karen, Minnesota",8,98.11,105,1
8212,67,F,"Kristinmouth, West Virginia",6,28.82,364,0
8213,56,F,"East Jeffreytown, Ohio",12,115.82,119,1
8214,22,F,"Tabithaside, Utah",9,100.91,101,0
8215,65,F,"Lake Heatherland, Kentucky",14,62.05,64,0
8216,33,M,"Saraview, Kentucky",6,14.12,36,0
8217,18,F,"Gilbertmouth, Vermont",11,108.12,107,1
8218,61,F,"West Bradleyhaven, Hawaii",13,97.45,190,0
8219,25,F,"Port Tamara, Louisiana",6,42.55,323,0
8220,53,F,"West Miachester, Wyoming",3,116.05,162,1
8221,51,M,"New Jessicafurt, Kentucky",15,100.82,3,1
8222,42,M,"North Taylorberg, New York",12,13.84,45,1
8223,34,F,"Woodsmouth, Connecticut",16,40.28,291,1
8224,60,F,"North Geraldborough, Nebraska",13,108.89,49,0
8225,35,F,"Nelsonland, Georgia",11,138.85,244,0
8226,36,F,"Port Shelbyfort, Colorado",16,149.06,292,1
8227,44,F,"Port Pamelaland, Minnesota",13,168.11,79,0
8228,46,F,"Tracyport, Alaska",14,56.06,99,0
8229,39,F,"North Jacquelinefort, Missouri",6,72.63,1,0
8230,36,M,"Amandaberg, West Virginia",16,38.96,312,0
8231,51,F,"East Kariville, Kentucky",16,111.06,57,1
